"regional"	"zonal"	"mo_oficina"	"mo_nombre_oficina"	"Banca_cliente"	"Saldo_total"	"Saldo_vencido"	"Obligaciones_Total"	"Obligaciones_vencidas"	"mo_fecha_de_proceso"
"Costa"	"Cesar Norte"	2420.00	"MANAURE (CESAR)"	"PERSONAL"	1210732976.87	98009388.70	161	28.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2422.00	"CHIRIGUANA"	"PERSONAL"	1836811493.64	101912748.12	273	28.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2427.00	"EL COPEY"	"PERSONAL"	2518547575.60	94510685.38	292	17.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2437.00	"LA GLORIA"	"PERSONAL"	709620937.17	71700823.22	130	19.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2440.00	"SAN DIEGO"	"PERSONAL"	1023475968.30	15383003.88	143	11.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2442.00	"LA JAGUA DE IBIRICO"	"PERSONAL"	2901226456.34	201546479.67	320	35.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2455.00	"PAILITAS"	"PERSONAL"	1409906057.35	25467380.31	286	11.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2460.00	"PELAYA"	"PERSONAL"	764343602.63	58119012.67	213	15.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2470.00	"TAMALAMEQUE"	"PERSONAL"	670659064.87	22034081.46	146	9.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	3640.00	"SAN JUAN DEL CESAR"	"PERSONAL"	2379099606.50	169915755.43	250	35.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	3660.00	"URUMITA"	"PERSONAL"	686007335.94	70754720.76	97	16.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	1205.00	"ZONA BANANERA"	"PERSONAL"	841737605.55	0.00	87	0.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	3603.00	"RIOHACHA"	"PERSONAL"	1607335762.28	211893030.41	235	33.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	3620.00	"MANAURE (GUAJIRA)"	"PERSONAL"	727716888.01	151522199.98	156	36.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	3630.00	"MAICAO"	"PERSONAL"	3648123512.42	909576556.01	455	96.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4203.00	"CERRO SAN ANTONIO"	"PERSONAL"	412234402.02	10111485.60	98	7.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4205.00	"CHIVOLO"	"PERSONAL"	1082724363.52	127705721.45	270	36.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4209.00	"CIENAGA"	"PERSONAL"	4432533193.74	1785254591.12	354	60.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4210.00	"SANTA MARTA SUCURSAL"	"PERSONAL"	4102429165.59	659395380.36	526	65.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4212.00	"ARACATACA"	"PERSONAL"	2923422914.73	523229589.37	349	54.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4215.00	"SABANAS DE SAN ANGEL"	"PERSONAL"	538629534.69	116746849.37	80	13.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4220.00	"EL BANCO"	"PERSONAL"	2193420464.35	243892625.25	425	76.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4223.00	"EL DIFICIL"	"PERSONAL"	1571978730.11	147789836.00	271	35.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4230.00	"GUAMAL (MAGDALENA)"	"PERSONAL"	1852116627.09	90341932.20	404	40.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4240.00	"PIVIJAY"	"PERSONAL"	2172391117.53	207550496.25	264	35.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4244.00	"PLATO"	"PERSONAL"	1524093414.72	233798454.22	260	60.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4260.00	"SAN SEBASTIAN (MAGDALENA)"	"PERSONAL"	1036440407.08	219411767.30	245	50.00	31/12/2020 00:00:00
"Costa"	"Magdalena"	4263.00	"SANTA ANA (MAGDALENA)"	"PERSONAL"	1281263930.11	60583711.08	272	26.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6303.00	"SINCELEJO"	"PERSONAL"	6817148517.56	513072243.57	757	106.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6310.00	"CAIMITO"	"PERSONAL"	1297492338.67	55241313.85	202	22.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6314.00	"COROZAL"	"PERSONAL"	4208282939.14	235647851.23	547	65.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6315.00	"CENTRAL DE ABASTOS SINCELEJO"	"PERSONAL"	1436304063.00	3808750.00	78	1.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6320.00	"GALERAS"	"PERSONAL"	3077402537.04	406644223.19	615	116.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6324.00	"GUARANDA"	"PERSONAL"	2055994047.68	129246421.64	264	36.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6330.00	"LA UNION (SUCRE)"	"PERSONAL"	892070793.98	99378314.86	179	34.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6335.00	"LOS PALMITOS"	"PERSONAL"	1284946561.38	203530789.27	170	17.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6340.00	"MAJAGUAL"	"PERSONAL"	3024276685.45	309135240.69	519	79.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6360.00	"SAMPUES"	"PERSONAL"	1359133833.57	215730871.76	236	37.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6362.00	"SAN BENITO ABAD"	"PERSONAL"	1491836893.75	118093663.21	278	42.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6364.00	"SAN MARCOS"	"PERSONAL"	3238563437.02	447419794.53	432	49.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6370.00	"SINCE"	"PERSONAL"	2195024320.93	107117488.89	328	45.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6372.00	"SUCRE (SUCRE)"	"PERSONAL"	1427882933.89	118810501.11	314	35.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6380.00	"TOLU"	"PERSONAL"	1619798529.11	87481458.78	237	25.00	31/12/2020 00:00:00
"Costa"	"Sucre"	6382.00	"TOLUVIEJO"	"PERSONAL"	991032644.59	89602142.49	189	23.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	2105.00	"CAJIBIO"	"PERSONAL"	1861660738.77	140051664.72	585	88.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	2106.00	"MORALES (CAUCA)"	"PERSONAL"	3269524821.16	193231495.82	733	75.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	2107.00	"TOTORO"	"PERSONAL"	500773430.63	20842501.76	158	11.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	2110.00	"CALDONO"	"PERSONAL"	996289054.05	36153095.64	318	22.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	2111.00	"SUAREZ (CAUCA)"	"PERSONAL"	1102299081.40	119335789.69	217	29.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	2118.00	"CALOTO"	"PERSONAL"	1906776667.30	65968701.23	414	37.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	2128.00	"BUENOS AIRES"	"PERSONAL"	1043720138.32	101468913.47	257	20.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	2132.00	"JAMBALO"	"PERSONAL"	721208029.24	3086091.24	155	4.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	2175.00	"TORIBIO"	"PERSONAL"	1013856840.25	20045640.30	319	10.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	6916.00	"SILVIA"	"PERSONAL"	1504256044.17	38452012.58	293	19.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	6918.00	"POPAYAN SUCURSAL"	"PERSONAL"	6371653758.82	435754588.27	1153	128.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	6920.00	"SANTANDER DE QUILICHAO"	"PERSONAL"	4202649815.08	343450514.15	683	122.00	31/12/2020 00:00:00
"Occidente"	"Cauca Centro"	6922.00	"PIENDAMO"	"PERSONAL"	3497928011.77	107051409.36	766	49.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2101.00	"EL TAMBO (CAUCA)"	"PERSONAL"	3617335119.03	141899530.30	790	79.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2102.00	"EL BORDO"	"PERSONAL"	4543822168.75	146175424.16	699	58.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2103.00	"BALBOA (CAUCA)"	"PERSONAL"	1854510733.95	46654138.76	339	22.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2104.00	"BOLIVAR (CAUCA)"	"PERSONAL"	6078117317.14	292964507.47	977	92.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2108.00	"ROSAS"	"PERSONAL"	738680251.05	0.00	95	0.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2109.00	"LA SIERRA"	"PERSONAL"	1049565308.80	48442707.59	266	22.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2115.00	"ARGELIA (CAUCA)"	"PERSONAL"	1383695061.33	53462242.40	331	22.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2116.00	"MERCADERES"	"PERSONAL"	2857000876.13	104072756.73	392	39.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2134.00	"PAISPAMBA"	"PERSONAL"	827576800.18	30230612.55	204	12.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2165.00	"SAN SEBASTIAN (CAUCA)"	"PERSONAL"	948385623.61	16918913.21	180	8.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2171.00	"ALMAGUER"	"PERSONAL"	1206838054.68	31507285.69	210	4.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2172.00	"LA VEGA (CAUCA)"	"PERSONAL"	1365526828.46	19922134.67	273	13.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	2174.00	"PURACE"	"PERSONAL"	793913075.12	197033680.17	173	23.00	31/12/2020 00:00:00
"Occidente"	"Cauca Sur"	6917.00	"TIMBIO"	"PERSONAL"	3508116792.79	247274669.73	908	102.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4801.00	"PASTO SUCURSAL"	"PERSONAL"	9874355969.73	640549081.50	1280	104.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4808.00	"TUQUERRES"	"PERSONAL"	2811184385.22	62103886.53	464	25.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4810.00	"SANDONA"	"PERSONAL"	4186596050.71	64625202.10	648	28.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4811.00	"ANCUYA"	"PERSONAL"	1774494313.79	36377371.70	353	14.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4822.00	"YACUANQUER"	"PERSONAL"	1468887720.22	51012713.72	292	18.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4824.00	"CUMBITARA"	"PERSONAL"	1011011002.90	33824808.27	176	11.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4830.00	"EL TAMBO (NARIÑO)"	"PERSONAL"	2592951304.46	12145955.99	508	14.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4844.00	"LINARES"	"PERSONAL"	2174859641.91	63732587.52	425	16.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4845.00	"CHACHAGUI"	"PERSONAL"	1249433534.89	0.00	157	0.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4862.00	"SOTOMAYOR"	"PERSONAL"	670365012.91	8651222.88	169	5.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4870.00	"SAMANIEGO"	"PERSONAL"	3105584708.66	143456449.72	420	23.00	31/12/2020 00:00:00
"Occidente"	"Narino Centro"	4884.00	"CONSACA"	"PERSONAL"	1224350399.86	12481856.21	317	3.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4828.00	"EL ROSARIO"	"PERSONAL"	1294541034.38	65570489.86	210	24.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4834.00	"BELEN (NARIÑO)"	"PERSONAL"	1740647724.42	83810045.53	365	32.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4840.00	"LA CRUZ"	"PERSONAL"	3101949409.73	141292573.43	482	40.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4842.00	"LA UNION (NARIÑO)"	"PERSONAL"	6077602021.91	241790039.95	1047	103.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4866.00	"BUESACO"	"PERSONAL"	1985024279.58	115070751.94	449	46.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4872.00	"SAN JOSE DE ALBAN"	"PERSONAL"	1390692690.28	76891075.30	353	31.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4874.00	"SAN LORENZO"	"PERSONAL"	1935183072.21	115989264.34	604	51.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4875.00	"EL TABLON DE GOMEZ-NARIÑO"	"PERSONAL"	1613246298.70	38510630.16	329	20.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4876.00	"SAN PABLO (NARIÑO)"	"PERSONAL"	2095827079.21	98378038.35	603	61.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4880.00	"TAMINANGO"	"PERSONAL"	2610467948.62	73774180.95	539	30.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4890.00	"BERRUECOS"	"PERSONAL"	1440626244.11	48449065.94	308	18.00	31/12/2020 00:00:00
"Occidente"	"Narino Norte"	4891.00	"POLICARPA-NARIÑO"	"PERSONAL"	1388417086.14	44435612.17	223	15.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4805.00	"CORDOBA (NARINO)"	"PERSONAL"	1929402106.63	22846201.78	439	10.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4806.00	"IPIALES"	"PERSONAL"	6358039091.40	256084625.08	1139	76.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4812.00	"PUPIALES"	"PERSONAL"	1391819567.01	66078117.05	382	18.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4814.00	"CUMBAL"	"PERSONAL"	4071415598.10	96163785.31	830	30.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4816.00	"GUACHUCAL"	"PERSONAL"	2444389139.35	72492595.76	620	25.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4818.00	"CONTADERO"	"PERSONAL"	1370888447.97	4673180.20	344	5.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4820.00	"PUERRES"	"PERSONAL"	2421556888.86	135326798.01	499	39.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4832.00	"FUNES"	"PERSONAL"	614120784.82	16121569.01	149	9.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4836.00	"GUAITARILLA"	"PERSONAL"	1453750518.20	12246934.00	267	10.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4838.00	"ILES"	"PERSONAL"	1062716761.30	1525972.90	228	2.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4860.00	"BARBACOAS"	"PERSONAL"	673231504.92	55201288.78	100	12.00	31/12/2020 00:00:00
"Occidente"	"Narino Sur"	4868.00	"RICAURTE"	"PERSONAL"	1807055902.86	47266983.24	269	17.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6903.00	"CALI SUCURSAL"	"PERSONAL"	9833139058.38	1067725617.66	782	67.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6910.00	"VIJES"	"PERSONAL"	529520176.81	2862868.81	69	3.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6913.00	"GINEBRA"	"PERSONAL"	425708066.00	0.00	32	0.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6915.00	"CALI AV 3 NORTE"	"PERSONAL"	3686937666.59	520981856.69	287	38.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6925.00	"CALI - PASOANCHO"	"PERSONAL"	3162465311.45	883553155.93	238	40.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6928.00	"JAMUNDI"	"PERSONAL"	1380653426.57	8556700.00	119	2.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6931.00	"LA CUMBRE"	"PERSONAL"	1280493742.13	100034286.79	202	19.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6940.00	"PALMIRA"	"PERSONAL"	3028186963.24	157162192.64	359	39.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6952.00	"TRUJILLO"	"PERSONAL"	1590953287.94	51002902.51	410	37.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6954.00	"RIOFRIO"	"PERSONAL"	1104081932.25	80095995.68	283	20.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6955.00	"TULUA"	"PERSONAL"	3251616589.12	149094824.35	592	27.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6964.00	"DARIEN"	"PERSONAL"	1841807626.14	86591137.17	279	13.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6965.00	"EL CERRITO"	"PERSONAL"	2041011146.37	67741502.48	244	18.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6967.00	"GUACARI"	"PERSONAL"	2017807109.23	149787844.68	382	26.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6976.00	"DAGUA"	"PERSONAL"	2472775953.55	126593628.51	352	27.00	31/12/2020 00:00:00
"Occidente"	"Valle"	6977.00	"BUGA"	"PERSONAL"	2014401366.90	110506148.02	208	17.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	2112.00	"MIRANDA"	"PERSONAL"	2039536001.32	144370865.82	218	17.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	2114.00	"CORINTO"	"PERSONAL"	2199692043.32	133969704.42	516	50.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	2125.00	"GUAPI"	"PERSONAL"	1927934759.55	343504575.05	535	132.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	2126.00	"PADILLA"	"PERSONAL"	979177084.05	89011971.86	147	14.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	2139.00	"LOPEZ DE MICAY"	"PERSONAL"	1199592354.56	28345138.51	162	7.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	2180.00	"TIMBIQUI"	"PERSONAL"	376880877.81	52322237.37	96	26.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	4826.00	"EL CHARCO"	"PERSONAL"	1904046119.91	125534014.87	282	57.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	4864.00	"BOCAS DE SATINGA"	"PERSONAL"	943422676.90	139925853.16	209	60.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	4878.00	"SANTA BARBARA ISCUANDE"	"PERSONAL"	986311415.46	98794164.09	177	45.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	4882.00	"TUMACO"	"PERSONAL"	4236242353.62	436575954.51	534	102.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	6921.00	"PUERTO TEJADA"	"PERSONAL"	3747249191.74	205898028.77	409	27.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	6941.00	"PRADERA"	"PERSONAL"	2969061362.98	148798069.55	414	26.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	6943.00	"FLORIDA-VALLE"	"PERSONAL"	1355659487.72	78367796.12	203	21.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	6963.00	"BUENAVENTURA"	"PERSONAL"	1881765208.37	223950106.82	195	33.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	6971.00	"CANDELARIA (VALLE)"	"PERSONAL"	2166459299.97	42711212.70	311	12.00	31/12/2020 00:00:00
"Occidente"	"ZonaPacific y NteCauca"	6975.00	"CANDELARIA - CAVASA"	"PERSONAL"	762709000.52	7861693.00	83	1.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Chiquinquira"	1528.00	"GACHANTIVA"	"PERSONAL"	679686848.83	9026496.00	181	5.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Chiquinquira"	1530.00	"CHIQUINQUIRA"	"PERSONAL"	6675389001.18	250675624.10	935	75.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Chiquinquira"	1545.00	"MUZO"	"PERSONAL"	3812663453.04	166675629.99	695	58.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Chiquinquira"	1546.00	"VILLA DE LEYVA"	"PERSONAL"	3943902311.16	48847928.37	676	17.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Chiquinquira"	1552.00	"OTANCHE"	"PERSONAL"	2529342345.48	75049463.01	447	38.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Chiquinquira"	1555.00	"PAUNA"	"PERSONAL"	2828840412.03	145274173.66	681	49.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Chiquinquira"	1560.00	"PUERTO BOYACA"	"PERSONAL"	3312015053.42	191692341.69	495	30.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Chiquinquira"	1567.00	"SABOYA"	"PERSONAL"	2073297327.48	16965855.09	417	7.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Chiquinquira"	1574.00	"SANTA SOFIA"	"PERSONAL"	1392913634.17	12362212.04	278	9.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Chiquinquira"	1583.00	"SUTAMARCHAN"	"PERSONAL"	2614698310.68	75622834.79	570	30.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1501.00	"AQUITANIA"	"PERSONAL"	2552497287.17	31873744.17	481	11.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1504.00	"BELEN (BOYACA)"	"PERSONAL"	4431339315.50	145234978.25	787	50.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1505.00	"PAZ DEL RIO"	"PERSONAL"	2014852261.63	74273840.81	287	17.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1507.00	"DUITAMA"	"PERSONAL"	8262886047.30	251211818.77	991	43.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1511.00	"PAIPA"	"PERSONAL"	5114987064.78	148486808.26	760	35.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1516.00	"SOGAMOSO"	"PERSONAL"	7838558172.50	295266091.64	1108	49.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1532.00	"GAMEZA"	"PERSONAL"	2409716973.88	8505311.72	496	8.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1542.00	"LABRANZAGRANDE"	"PERSONAL"	1292662971.37	7105418.54	252	5.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1556.00	"PESCA"	"PERSONAL"	1738809888.53	30168975.49	395	14.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1573.00	"SANTA ROSA DE VITERBO"	"PERSONAL"	3522202515.49	189953019.72	504	32.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1577.00	"SOCOTA"	"PERSONAL"	1019563979.84	18960016.18	227	7.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1578.00	"SOCHA"	"PERSONAL"	1569747288.42	23213953.14	241	11.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1580.00	"SOTAQUIRA"	"PERSONAL"	1909397618.35	31152394.21	418	16.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Duitama"	1590.00	"TUTA"	"PERSONAL"	2209091594.52	27593500.13	452	19.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1509.00	"CAMPOHERMOSO"	"PERSONAL"	1372526302.95	0.00	271	0.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1512.00	"CHINAVITA"	"PERSONAL"	1918580292.00	21818660.58	348	10.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1515.00	"CHIVOR"	"PERSONAL"	1319855909.85	73067346.94	186	15.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1534.00	"GARAGOA"	"PERSONAL"	5987257423.35	217444081.31	895	47.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1536.00	"GUATEQUE"	"PERSONAL"	6869483196.16	126211713.83	990	28.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1538.00	"GUAYATA"	"PERSONAL"	1263201494.69	2361185.06	285	3.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1548.00	"MACANAL"	"PERSONAL"	2541725911.41	88421465.25	325	15.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1550.00	"MIRAFLORES"	"PERSONAL"	2910247986.73	123719455.89	480	19.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1553.00	"PAEZ (BOYACA)"	"PERSONAL"	1009497603.94	54584810.10	193	12.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1570.00	"SAN LUIS GACENO"	"PERSONAL"	3228548710.17	117583937.92	521	27.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1579.00	"SOMONDOCO"	"PERSONAL"	1029922173.47	7577990.89	239	5.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1584.00	"TENZA"	"PERSONAL"	2644250245.98	60690981.67	525	10.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1592.00	"UMBITA"	"PERSONAL"	3915993454.82	103871513.86	714	45.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Garagoa"	1595.00	"ZETAQUIRA"	"PERSONAL"	1575807596.31	56729425.79	370	15.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Moniquira"	1520.00	"CHITARAQUE"	"PERSONAL"	741947735.68	4155834.31	212	3.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Moniquira"	1551.00	"MONIQUIRA"	"PERSONAL"	4668458685.94	59306382.91	571	14.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Moniquira"	1569.00	"SAN JOSE DE PARE"	"PERSONAL"	1475867777.01	0.00	261	0.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Moniquira"	1572.00	"SANTANA (BOYACA)"	"PERSONAL"	2128485451.87	32612009.09	361	20.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Moniquira"	1588.00	"TOGUI"	"PERSONAL"	1060743306.08	40725778.45	207	7.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Moniquira"	6024.00	"BARBOSA"	"PERSONAL"	3903150682.67	170036883.40	504	31.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Moniquira"	6029.00	"BOLIVAR (SANTANDER)"	"PERSONAL"	1377155006.76	61096551.32	318	31.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Moniquira"	6046.00	"VELEZ"	"PERSONAL"	3194582291.10	326721910.90	453	44.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Moniquira"	6050.00	"FLORIAN"	"PERSONAL"	1348429400.03	20482598.60	223	9.00	31/12/2020 00:00:00
"Oriente"	"Boyaca Moniquira"	6052.00	"GAMBITA"	"PERSONAL"	1298333724.47	2808184.65	249	5.00	31/12/2020 00:00:00
